Task ID,Job ID,Arrival min,Arrival max,Cost min,Cost max,Deadline,Priority
0,0,0,1000,60,604,10000,10000
0,1,10000,11000,60,604,20000,10000
0,2,20000,21000,60,604,30000,10000
0,3,30000,31000,60,604,40000,10000
0,4,40000,41000,60,604,50000,10000
0,5,50000,51000,60,604,60000,10000
0,6,60000,61000,60,604,70000,10000
0,7,70000,71000,60,604,80000,10000
0,8,80000,81000,60,604,90000,10000
0,9,90000,91000,60,604,100000,10000
0,10,100000,101000,60,604,110000,10000
0,11,110000,111000,60,604,120000,10000
0,12,120000,121000,60,604,130000,10000
0,13,130000,131000,60,604,140000,10000
0,14,140000,141000,60,604,150000,10000
0,15,150000,151000,60,604,160000,10000
0,16,160000,161000,60,604,170000,10000
0,17,170000,171000,60,604,180000,10000
0,18,180000,181000,60,604,190000,10000
0,19,190000,191000,60,604,200000,10000
0,20,200000,201000,60,604,210000,10000
0,21,210000,211000,60,604,220000,10000
0,22,220000,221000,60,604,230000,10000
0,23,230000,231000,60,604,240000,10000
0,24,240000,241000,60,604,250000,10000
0,25,250000,251000,60,604,260000,10000
0,26,260000,261000,60,604,270000,10000
0,27,270000,271000,60,604,280000,10000
0,28,280000,281000,60,604,290000,10000
0,29,290000,291000,60,604,300000,10000
0,30,300000,301000,60,604,310000,10000
0,31,310000,311000,60,604,320000,10000
0,32,320000,321000,60,604,330000,10000
0,33,330000,331000,60,604,340000,10000
0,34,340000,341000,60,604,350000,10000
0,35,350000,351000,60,604,360000,10000
0,36,360000,361000,60,604,370000,10000
0,37,370000,371000,60,604,380000,10000
0,38,380000,381000,60,604,390000,10000
0,39,390000,391000,60,604,400000,10000
0,40,400000,401000,60,604,410000,10000
0,41,410000,411000,60,604,420000,10000
0,42,420000,421000,60,604,430000,10000
0,43,430000,431000,60,604,440000,10000
0,44,440000,441000,60,604,450000,10000
0,45,450000,451000,60,604,460000,10000
0,46,460000,461000,60,604,470000,10000
0,47,470000,471000,60,604,480000,10000
0,48,480000,481000,60,604,490000,10000
0,49,490000,491000,60,604,500000,10000
0,50,500000,501000,60,604,510000,10000
0,51,510000,511000,60,604,520000,10000
0,52,520000,521000,60,604,530000,10000
0,53,530000,531000,60,604,540000,10000
0,54,540000,541000,60,604,550000,10000
0,55,550000,551000,60,604,560000,10000
0,56,560000,561000,60,604,570000,10000
0,57,570000,571000,60,604,580000,10000
0,58,580000,581000,60,604,590000,10000
0,59,590000,591000,60,604,600000,10000
0,60,600000,601000,60,604,610000,10000
0,61,610000,611000,60,604,620000,10000
0,62,620000,621000,60,604,630000,10000
0,63,630000,631000,60,604,640000,10000
0,64,640000,641000,60,604,650000,10000
0,65,650000,651000,60,604,660000,10000
0,66,660000,661000,60,604,670000,10000
0,67,670000,671000,60,604,680000,10000
0,68,680000,681000,60,604,690000,10000
0,69,690000,691000,60,604,700000,10000
0,70,700000,701000,60,604,710000,10000
0,71,710000,711000,60,604,720000,10000
0,72,720000,721000,60,604,730000,10000
0,73,730000,731000,60,604,740000,10000
0,74,740000,741000,60,604,750000,10000
0,75,750000,751000,60,604,760000,10000
0,76,760000,761000,60,604,770000,10000
0,77,770000,771000,60,604,780000,10000
0,78,780000,781000,60,604,790000,10000
0,79,790000,791000,60,604,800000,10000
0,80,800000,801000,60,604,810000,10000
0,81,810000,811000,60,604,820000,10000
0,82,820000,821000,60,604,830000,10000
0,83,830000,831000,60,604,840000,10000
0,84,840000,841000,60,604,850000,10000
0,85,850000,851000,60,604,860000,10000
0,86,860000,861000,60,604,870000,10000
0,87,870000,871000,60,604,880000,10000
0,88,880000,881000,60,604,890000,10000
0,89,890000,891000,60,604,900000,10000
0,90,900000,901000,60,604,910000,10000
0,91,910000,911000,60,604,920000,10000
0,92,920000,921000,60,604,930000,10000
0,93,930000,931000,60,604,940000,10000
0,94,940000,941000,60,604,950000,10000
0,95,950000,951000,60,604,960000,10000
0,96,960000,961000,60,604,970000,10000
0,97,970000,971000,60,604,980000,10000
0,98,980000,981000,60,604,990000,10000
0,99,990000,991000,60,604,1000000,10000
0,100,1000000,1001000,60,604,1010000,10000
0,101,1010000,1011000,60,604,1020000,10000
0,102,1020000,1021000,60,604,1030000,10000
0,103,1030000,1031000,60,604,1040000,10000
0,104,1040000,1041000,60,604,1050000,10000
0,105,1050000,1051000,60,604,1060000,10000
0,106,1060000,1061000,60,604,1070000,10000
0,107,1070000,1071000,60,604,1080000,10000
0,108,1080000,1081000,60,604,1090000,10000
0,109,1090000,1091000,60,604,1100000,10000
0,110,1100000,1101000,60,604,1110000,10000
0,111,1110000,1111000,60,604,1120000,10000
0,112,1120000,1121000,60,604,1130000,10000
0,113,1130000,1131000,60,604,1140000,10000
0,114,1140000,1141000,60,604,1150000,10000
0,115,1150000,1151000,60,604,1160000,10000
0,116,1160000,1161000,60,604,1170000,10000
0,117,1170000,1171000,60,604,1180000,10000
0,118,1180000,1181000,60,604,1190000,10000
0,119,1190000,1191000,60,604,1200000,10000
0,120,1200000,1201000,60,604,1210000,10000
0,121,1210000,1211000,60,604,1220000,10000
0,122,1220000,1221000,60,604,1230000,10000
0,123,1230000,1231000,60,604,1240000,10000
0,124,1240000,1241000,60,604,1250000,10000
0,125,1250000,1251000,60,604,1260000,10000
0,126,1260000,1261000,60,604,1270000,10000
0,127,1270000,1271000,60,604,1280000,10000
0,128,1280000,1281000,60,604,1290000,10000
0,129,1290000,1291000,60,604,1300000,10000
0,130,1300000,1301000,60,604,1310000,10000
0,131,1310000,1311000,60,604,1320000,10000
0,132,1320000,1321000,60,604,1330000,10000
0,133,1330000,1331000,60,604,1340000,10000
0,134,1340000,1341000,60,604,1350000,10000
0,135,1350000,1351000,60,604,1360000,10000
0,136,1360000,1361000,60,604,1370000,10000
0,137,1370000,1371000,60,604,1380000,10000
0,138,1380000,1381000,60,604,1390000,10000
0,139,1390000,1391000,60,604,1400000,10000
0,140,1400000,1401000,60,604,1410000,10000
0,141,1410000,1411000,60,604,1420000,10000
0,142,1420000,1421000,60,604,1430000,10000
0,143,1430000,1431000,60,604,1440000,10000
0,144,1440000,1441000,60,604,1450000,10000
0,145,1450000,1451000,60,604,1460000,10000
0,146,1460000,1461000,60,604,1470000,10000
0,147,1470000,1471000,60,604,1480000,10000
0,148,1480000,1481000,60,604,1490000,10000
0,149,1490000,1491000,60,604,1500000,10000
0,150,1500000,1501000,60,604,1510000,10000
0,151,1510000,1511000,60,604,1520000,10000
0,152,1520000,1521000,60,604,1530000,10000
0,153,1530000,1531000,60,604,1540000,10000
0,154,1540000,1541000,60,604,1550000,10000
0,155,1550000,1551000,60,604,1560000,10000
0,156,1560000,1561000,60,604,1570000,10000
0,157,1570000,1571000,60,604,1580000,10000
0,158,1580000,1581000,60,604,1590000,10000
0,159,1590000,1591000,60,604,1600000,10000
0,160,1600000,1601000,60,604,1610000,10000
0,161,1610000,1611000,60,604,1620000,10000
0,162,1620000,1621000,60,604,1630000,10000
0,163,1630000,1631000,60,604,1640000,10000
0,164,1640000,1641000,60,604,1650000,10000
0,165,1650000,1651000,60,604,1660000,10000
0,166,1660000,1661000,60,604,1670000,10000
0,167,1670000,1671000,60,604,1680000,10000
0,168,1680000,1681000,60,604,1690000,10000
0,169,1690000,1691000,60,604,1700000,10000
0,170,1700000,1701000,60,604,1710000,10000
0,171,1710000,1711000,60,604,1720000,10000
0,172,1720000,1721000,60,604,1730000,10000
0,173,1730000,1731000,60,604,1740000,10000
0,174,1740000,1741000,60,604,1750000,10000
0,175,1750000,1751000,60,604,1760000,10000
0,176,1760000,1761000,60,604,1770000,10000
0,177,1770000,1771000,60,604,1780000,10000
0,178,1780000,1781000,60,604,1790000,10000
0,179,1790000,1791000,60,604,1800000,10000
0,180,1800000,1801000,60,604,1810000,10000
0,181,1810000,1811000,60,604,1820000,10000
0,182,1820000,1821000,60,604,1830000,10000
0,183,1830000,1831000,60,604,1840000,10000
0,184,1840000,1841000,60,604,1850000,10000
0,185,1850000,1851000,60,604,1860000,10000
0,186,1860000,1861000,60,604,1870000,10000
0,187,1870000,1871000,60,604,1880000,10000
0,188,1880000,1881000,60,604,1890000,10000
0,189,1890000,1891000,60,604,1900000,10000
0,190,1900000,1901000,60,604,1910000,10000
0,191,1910000,1911000,60,604,1920000,10000
0,192,1920000,1921000,60,604,1930000,10000
0,193,1930000,1931000,60,604,1940000,10000
0,194,1940000,1941000,60,604,1950000,10000
0,195,1950000,1951000,60,604,1960000,10000
0,196,1960000,1961000,60,604,1970000,10000
0,197,1970000,1971000,60,604,1980000,10000
0,198,1980000,1981000,60,604,1990000,10000
0,199,1990000,1991000,60,604,2000000,10000
0,200,2000000,2001000,60,604,2010000,10000
0,201,2010000,2011000,60,604,2020000,10000
0,202,2020000,2021000,60,604,2030000,10000
0,203,2030000,2031000,60,604,2040000,10000
0,204,2040000,2041000,60,604,2050000,10000
0,205,2050000,2051000,60,604,2060000,10000
0,206,2060000,2061000,60,604,2070000,10000
0,207,2070000,2071000,60,604,2080000,10000
0,208,2080000,2081000,60,604,2090000,10000
0,209,2090000,2091000,60,604,2100000,10000
0,210,2100000,2101000,60,604,2110000,10000
0,211,2110000,2111000,60,604,2120000,10000
0,212,2120000,2121000,60,604,2130000,10000
0,213,2130000,2131000,60,604,2140000,10000
0,214,2140000,2141000,60,604,2150000,10000
0,215,2150000,2151000,60,604,2160000,10000
0,216,2160000,2161000,60,604,2170000,10000
0,217,2170000,2171000,60,604,2180000,10000
0,218,2180000,2181000,60,604,2190000,10000
0,219,2190000,2191000,60,604,2200000,10000
0,220,2200000,2201000,60,604,2210000,10000
0,221,2210000,2211000,60,604,2220000,10000
0,222,2220000,2221000,60,604,2230000,10000
0,223,2230000,2231000,60,604,2240000,10000
0,224,2240000,2241000,60,604,2250000,10000
0,225,2250000,2251000,60,604,2260000,10000
0,226,2260000,2261000,60,604,2270000,10000
0,227,2270000,2271000,60,604,2280000,10000
0,228,2280000,2281000,60,604,2290000,10000
0,229,2290000,2291000,60,604,2300000,10000
0,230,2300000,2301000,60,604,2310000,10000
